edge_id,timestamp,old_state,new_state,score,auc
2003-3819,4,anomalous,normal,0.46872333,0.9128985000000001
705-3820,4,anomalous,normal,0.43017948,0.9128985000000001
1981-3822,4,anomalous,normal,0.23642232,0.9128985000000001
3035-3827,4,anomalous,normal,0.4554037,0.9128985000000001
693-3826,4,anomalous,normal,0.2188357,0.9128985000000001
1095-3823,4,anomalous,normal,0.25675306,0.9128985000000001
677-3826,4,anomalous,normal,0.23313314,0.9128985000000001
463-3846,4,anomalous,normal,0.28712294,0.9128985000000001
1371-3846,4,anomalous,normal,0.3413999,0.9128985000000001
3447-3846,4,normal,anomalous,0.6593932,0.9128985000000001
651-3846,4,anomalous,normal,0.41910818,0.9128985000000001
3340-3858,4,anomalous,normal,0.48022288,0.9128985000000001
2655-3858,4,anomalous,normal,0.15046006,0.9128985000000001
847-3855,4,anomalous,normal,0.20345321,0.9128985000000001
767-3859,4,anomalous,normal,0.29533717,0.9128985000000001
3277-3862,4,anomalous,normal,0.41366228,0.9128985000000001
3436-3854,4,normal,anomalous,0.53268445,0.9128985000000001
3548-3863,4,anomalous,normal,0.19130263,0.9128985000000001
3536-3878,4,anomalous,normal,0.4039674,0.9128985000000001
3325-3881,4,anomalous,normal,0.3791757,0.9128985000000001
1942-3889,4,anomalous,normal,0.458406,0.9128985000000001
2911-3890,4,anomalous,normal,0.4664096,0.9128985000000001
325-3890,4,anomalous,normal,0.24481995,0.9128985000000001
3260-3896,4,anomalous,normal,0.2837296,0.9128985000000001
3556-3897,4,normal,anomalous,0.5972387,0.9128985000000001
3186-3906,4,anomalous,normal,0.23801662,0.9128985000000001
1514-3905,4,anomalous,normal,0.3312276,0.9128985000000001
3219-3913,4,anomalous,normal,0.4514514,0.9128985000000001
288-3921,4,anomalous,normal,0.40565568,0.9128985000000001
3087-3923,4,anomalous,normal,0.099640496,0.9128985000000001
1666-3923,4,anomalous,normal,0.3094999,0.9128985000000001
3310-3925,4,normal,anomalous,0.61609554,0.9128985000000001
2871-3924,4,anomalous,normal,0.19363362,0.9128985000000001
2941-3927,4,anomalous,normal,0.48456213,0.9128985000000001
1187-3927,4,anomalous,normal,0.4654888,0.9128985000000001
2422-3933,4,anomalous,normal,0.35738978,0.9128985000000001
1415-3934,4,anomalous,normal,0.24359591,0.9128985000000001
1551-3939,4,anomalous,normal,0.15735015,0.9128985000000001
2836-3946,4,normal,anomalous,0.5315534,0.9128985000000001
330-3948,4,anomalous,normal,0.45887944,0.9128985000000001
572-3950,4,anomalous,normal,0.4089905,0.9128985000000001
1991-3968,4,anomalous,normal,0.4019957,0.9128985000000001
606-3967,4,anomalous,normal,0.27583164,0.9128985000000001
1829-3972,4,anomalous,normal,0.43384275,0.9128985000000001
545-3973,4,anomalous,normal,0.4844351,0.9128985000000001
2639-3973,4,anomalous,normal,0.38994893,0.9128985000000001
1963-3975,4,anomalous,normal,0.20351717,0.9128985000000001
330-3982,4,anomalous,normal,0.33886927,0.9128985000000001
1416-3981,4,anomalous,normal,0.47913986,0.9128985000000001
3859-3986,4,anomalous,normal,0.47666,0.9128985000000001
763-3991,4,normal,anomalous,0.5610707,0.9128985000000001
116-3990,4,anomalous,normal,0.23508717,0.9128985000000001
191-3991,4,anomalous,normal,0.38940188,0.9128985000000001
406-3995,4,normal,anomalous,0.68723917,0.9128985000000001
3355-4000,4,anomalous,normal,0.494897,0.9128985000000001
1000-4005,4,anomalous,normal,0.36481413,0.9128985000000001
418-4004,4,anomalous,normal,0.32486254,0.9128985000000001
1097-4004,4,anomalous,normal,0.20246843,0.9128985000000001
288-4005,4,anomalous,normal,0.27120075,0.9128985000000001
246-4012,4,anomalous,normal,0.45297307,0.9128985000000001
145-4010,4,anomalous,normal,0.28991434,0.9128985000000001
400-4012,4,anomalous,normal,0.39887396,0.9128985000000001
1989-4010,4,anomalous,normal,0.27211604,0.9128985000000001
1248-4014,4,anomalous,normal,0.3814113,0.9128985000000001
1248-4016,4,anomalous,normal,0.44614598,0.9128985000000001
1248-4015,4,anomalous,normal,0.28539827,0.9128985000000001
3548-4018,4,normal,anomalous,0.65548897,0.9128985000000001
3542-4018,4,anomalous,normal,0.44558182,0.9128985000000001
3540-4018,4,anomalous,normal,0.3183658,0.9128985000000001
3367-4026,4,anomalous,normal,0.32920286,0.9128985000000001
2982-4027,4,anomalous,normal,0.37995708,0.9128985000000001
382-4030,4,anomalous,normal,0.14527892,0.9128985000000001
3322-4030,4,anomalous,normal,0.43579072,0.9128985000000001
3265-4030,4,normal,anomalous,0.55617,0.9128985000000001
3375-4033,4,anomalous,normal,0.40274033,0.9128985000000001
2422-4034,4,anomalous,normal,0.2612919,0.9128985000000001
3436-4034,4,normal,anomalous,0.5638709,0.9128985000000001
2466-4040,4,anomalous,normal,0.28357112,0.9128985000000001
3329-4044,4,normal,anomalous,0.5057498,0.9128985000000001
2531-4043,4,anomalous,normal,0.39975128,0.9128985000000001
2158-4043,4,anomalous,normal,0.28037614,0.9128985000000001
3478-4044,4,anomalous,normal,0.29781413,0.9128985000000001
3310-4047,4,normal,anomalous,0.56927234,0.9128985000000001
3056-4048,4,anomalous,normal,0.48336935,0.9128985000000001
2802-4048,4,anomalous,normal,0.47625375,0.9128985000000001
3329-4048,4,anomalous,normal,0.24768034,0.9128985000000001
1891-4050,4,anomalous,normal,0.3976441,0.9128985000000001
2717-4050,4,anomalous,normal,0.21251959,0.9128985000000001
3396-4055,4,anomalous,normal,0.312451,0.9128985000000001
1295-4050,4,anomalous,normal,0.28696057,0.9128985000000001
2624-4050,4,normal,anomalous,0.57506835,0.9128985000000001
2375-4051,4,anomalous,normal,0.2740024,0.9128985000000001
227-4060,4,anomalous,normal,0.43360916,0.9128985000000001
12-4060,4,anomalous,normal,0.37168735,0.9128985000000001
870-4060,4,anomalous,normal,0.2342569,0.9128985000000001
3660-4061,4,anomalous,normal,0.48047274,0.9128985000000001
320-4068,4,anomalous,normal,0.3140125,0.9128985000000001
896-4067,4,anomalous,normal,0.20640126,0.9128985000000001
2541-4064,4,anomalous,normal,0.4287456,0.9128985000000001
3399-4062,4,anomalous,normal,0.49372005,0.9128985000000001
847-4074,4,anomalous,normal,0.22550268,0.9128985000000001
2951-4079,4,anomalous,normal,0.057169612,0.9128985000000001
3010-4100,4,anomalous,normal,0.16660403,0.9128985000000001
3580-4108,4,anomalous,normal,0.37976736,0.9128985000000001
3542-4109,4,anomalous,normal,0.2790764,0.9128985000000001
1164-4117,4,anomalous,normal,0.05263551,0.9128985000000001
3637-4122,4,normal,anomalous,0.6079918,0.9128985000000001
1783-4136,4,anomalous,normal,0.43515995,0.9128985000000001
684-4136,4,anomalous,normal,0.49968848,0.9128985000000001
2439-4132,5,anomalous,normal,0.04987622,0.770184
1094-4138,5,anomalous,normal,0.044994712,0.770184
3425-4139,5,normal,anomalous,0.61252934,0.770184
634-4145,5,anomalous,normal,0.18688872,0.770184
516-4140,5,anomalous,normal,0.32583305,0.770184
2701-4141,5,anomalous,normal,0.19959481,0.770184
2757-4149,5,anomalous,normal,0.06940671,0.770184
1207-4162,5,anomalous,normal,0.061302207,0.770184
3752-4166,5,anomalous,normal,0.4442534,0.770184
1630-4166,5,anomalous,normal,0.2832718,0.770184
1630-4171,5,anomalous,normal,0.09448562,0.770184
55-4162,5,anomalous,normal,0.41580787,0.770184
179-4162,5,anomalous,normal,0.10513716,0.770184
908-4167,5,anomalous,normal,0.07805154,0.770184
104-4175,5,anomalous,normal,0.04265926,0.770184
3405-4182,5,anomalous,normal,0.112214856,0.770184
1780-4192,5,anomalous,normal,0.066615455,0.770184
1284-4197,5,anomalous,normal,0.13480186,0.770184
1020-4199,5,anomalous,normal,0.056286074,0.770184
1456-4203,5,anomalous,normal,0.06421371,0.770184
2439-4222,5,anomalous,normal,0.07315109,0.770184
2415-4222,5,anomalous,normal,0.41796955,0.770184
1843-4229,5,anomalous,normal,0.04190404,0.770184
2380-4230,5,anomalous,normal,0.20887339,0.770184
2061-4230,5,anomalous,normal,0.42733985,0.770184
874-4243,5,anomalous,normal,0.4153979,0.770184
4109-4249,5,anomalous,normal,0.41925582,0.770184
825-4249,5,anomalous,normal,0.22207917,0.770184
3660-4243,5,anomalous,normal,0.45069143,0.770184
1396-4258,5,anomalous,normal,0.07951077,0.770184
1906-4268,5,anomalous,normal,0.0825514,0.770184
1203-4268,5,anomalous,normal,0.059235677,0.770184
2205-4266,5,anomalous,normal,0.28610685,0.770184
2375-4266,5,anomalous,normal,0.14267658,0.770184
2672-4270,5,anomalous,normal,0.06654355,0.770184
2771-4262,5,anomalous,normal,0.4129889,0.770184
3713-4266,5,anomalous,normal,0.44380885,0.770184
2885-4261,5,anomalous,normal,0.08997611,0.770184
2536-4271,5,anomalous,normal,0.2610198,0.770184
3896-4272,5,anomalous,normal,0.44081268,0.770184
1477-4272,5,anomalous,normal,0.11886355,0.770184
2633-4275,5,anomalous,normal,0.4011465,0.770184
627-4287,5,anomalous,normal,0.12243212,0.770184
1396-4295,5,anomalous,normal,0.3140867,0.770184
1225-4287,5,anomalous,normal,0.09964809,0.770184
3329-4301,5,anomalous,normal,0.4014557,0.770184
3693-4298,5,anomalous,normal,0.08137089,0.770184
3056-4300,5,anomalous,normal,0.24090797,0.770184
3859-4298,5,anomalous,normal,0.33132747,0.770184
338-4306,5,anomalous,normal,0.36240134,0.770184
3910-4309,5,anomalous,normal,0.3259155,0.770184
3139-4319,5,anomalous,normal,0.08331665,0.770184
2546-4319,5,anomalous,normal,0.2426451,0.770184
1645-4319,5,anomalous,normal,0.11139187,0.770184
2765-4319,5,anomalous,normal,0.2621494,0.770184
2013-4331,5,anomalous,normal,0.08078829,0.770184
2729-4323,5,anomalous,normal,0.27205402,0.770184
2100-4325,5,normal,anomalous,0.5452379,0.770184
2755-4325,5,anomalous,normal,0.22622047,0.770184
3139-4335,5,anomalous,normal,0.3915469,0.770184
1248-4329,5,normal,anomalous,0.5897371,0.770184
576-4329,5,anomalous,normal,0.10384652,0.770184
2129-4329,5,anomalous,normal,0.40710148,0.770184
3693-4336,5,anomalous,normal,0.46024644,0.770184
840-4337,5,anomalous,normal,0.21624719,0.770184
178-4350,5,anomalous,normal,0.21430413,0.770184
339-4350,5,anomalous,normal,0.15131336,0.770184
656-4350,5,anomalous,normal,0.06315006,0.770184
338-4345,5,anomalous,normal,0.42095044,0.770184
3277-4350,5,anomalous,normal,0.47961542,0.770184
1119-4340,5,anomalous,normal,0.19970855,0.770184
3823-4340,5,anomalous,normal,0.49625447,0.770184
3942-4340,5,anomalous,normal,0.43749237,0.770184
3065-4340,5,anomalous,normal,0.08522751,0.770184
2711-4340,5,anomalous,normal,0.42064413,0.770184
2247-4352,5,anomalous,normal,0.18809122,0.770184
1319-4352,5,anomalous,normal,0.4022284,0.770184
801-4354,5,anomalous,normal,0.22000837,0.770184
2242-4357,5,anomalous,normal,0.21189822,0.770184
3834-4357,5,anomalous,normal,0.3711253,0.770184
2596-4357,5,anomalous,normal,0.23427385,0.770184
1248-4362,5,anomalous,normal,0.29452544,0.770184
20-4367,5,anomalous,normal,0.097619,0.770184
2912-4367,5,anomalous,normal,0.09567943,0.770184
882-4367,5,anomalous,normal,0.4171504,0.770184
904-4375,5,anomalous,normal,0.04733716,0.770184
3257-4375,5,anomalous,normal,0.43850443,0.770184
599-4375,5,anomalous,normal,0.08051735,0.770184
3425-4377,5,normal,anomalous,0.6591723,0.770184
627-4391,5,anomalous,normal,0.0613052,0.770184
2406-4397,5,anomalous,normal,0.46656814,0.770184
2514-4397,5,anomalous,normal,0.35820174,0.770184
1093-4397,5,anomalous,normal,0.24597213,0.770184
446-4395,5,anomalous,normal,0.19682296,0.770184
402-4400,5,anomalous,normal,0.1304938,0.770184
80-4400,5,anomalous,normal,0.10661714,0.770184
577-4402,5,normal,anomalous,0.535482,0.770184
606-4402,5,anomalous,normal,0.07731633,0.770184
2940-4409,5,anomalous,normal,0.4224065,0.770184
1529-4409,5,anomalous,normal,0.44990662,0.770184
446-4409,5,anomalous,normal,0.4559138,0.770184
1335-4411,5,anomalous,normal,0.11884165,0.770184
2910-4413,5,anomalous,normal,0.3754631,0.770184
2448-4413,5,anomalous,normal,0.45331413,0.770184
2502-4413,5,normal,anomalous,0.5266902,0.770184
196-4417,5,anomalous,normal,0.37763387,0.770184
353-4420,5,anomalous,normal,0.032840986,0.770184
840-4429,5,anomalous,normal,0.18376079,0.770184
2470-4437,5,anomalous,normal,0.30723792,0.770184
2452-4437,5,anomalous,normal,0.306577,0.770184
3958-4451,5,anomalous,normal,0.26668775,0.770184
2192-4503,5,anomalous,normal,0.37387973,0.770184
418-4455,5,anomalous,normal,0.042073224,0.770184
3925-4503,5,normal,anomalous,0.6758117,0.770184
3445-4452,5,anomalous,normal,0.34614438,0.770184
2415-4457,5,normal,anomalous,0.7149047,0.770184
2765-4460,5,anomalous,normal,0.26047796,0.770184
2727-4457,5,normal,anomalous,0.5820096,0.770184
4117-4457,5,anomalous,normal,0.29278088,0.770184
1295-4473,5,anomalous,normal,0.23052998,0.770184
2294-4472,5,anomalous,normal,0.45513391,0.770184
196-4470,5,anomalous,normal,0.2157753,0.770184
625-4470,5,anomalous,normal,0.10347268,0.770184
3440-4470,5,anomalous,normal,0.44752112,0.770184
2810-4470,5,anomalous,normal,0.21618412,0.770184
27-4478,5,normal,anomalous,0.539918,0.770184
3796-4484,5,anomalous,normal,0.33525547,0.770184
634-4501,5,anomalous,normal,0.08242985,0.770184
535-4502,5,anomalous,normal,0.34937772,0.770184
338-4513,5,anomalous,normal,0.31934825,0.770184
1257-4512,5,anomalous,normal,0.09544407,0.770184
888-4512,5,anomalous,normal,0.15448412,0.770184
1250-4505,5,anomalous,normal,0.31824258,0.770184
2825-4523,5,anomalous,normal,0.1772586,0.770184
1295-4523,5,anomalous,normal,0.48753256,0.770184
1891-4523,5,anomalous,normal,0.16878304,0.770184
2672-4523,5,anomalous,normal,0.23111473,0.770184
3778-4538,5,normal,anomalous,0.6151333,0.770184
3859-4538,5,anomalous,normal,0.418509,0.770184
2121-4535,5,anomalous,normal,0.31618553,0.770184
3444-4548,5,anomalous,normal,0.355653,0.770184
2849-4554,5,anomalous,normal,0.060795803,0.770184
3885-4554,5,anomalous,normal,0.4444849,0.770184
2620-4556,5,anomalous,normal,0.16045354,0.770184
746-4556,5,anomalous,normal,0.17171742,0.770184
1153-4556,5,anomalous,normal,0.123289414,0.770184
2542-4558,5,anomalous,normal,0.19419956,0.770184
1841-4558,5,anomalous,normal,0.30137405,0.770184
2977-4558,5,anomalous,normal,0.37392688,0.770184
342-4560,5,anomalous,normal,0.17877436,0.770184
2225-4569,5,normal,anomalous,0.5103032,0.770184
3314-4569,5,anomalous,normal,0.44649675,0.770184
338-4587,5,anomalous,normal,0.4692327,0.770184
323-4583,5,anomalous,normal,0.30879843,0.770184
3687-4591,5,normal,anomalous,0.5961979,0.770184
946-4595,5,anomalous,normal,0.17164965,0.770184
2452-4594,5,anomalous,normal,0.2737419,0.770184
2654-4595,5,anomalous,normal,0.4356498,0.770184
45-4596,5,anomalous,normal,0.4236593,0.770184
2762-4751,6,normal,anomalous,0.7368344,0.676639875
4357-5129,7,normal,anomalous,0.7122389,0.7258628628628628
469-5146,7,anomalous,normal,0.46757773,0.7258628628628628
4756-5197,7,normal,anomalous,0.716038,0.7258628628628628
4278-5222,7,normal,anomalous,0.58452785,0.7258628628628628
3348-5317,8,normal,anomalous,0.70168567,0.7313559279639821
3704-5318,8,normal,anomalous,0.73259115,0.7313559279639821
308-5364,8,normal,anomalous,0.60640043,0.7313559279639821
3836-5366,8,normal,anomalous,0.71533394,0.7313559279639821
449-5377,8,normal,anomalous,0.5109184,0.7313559279639821
4732-5393,8,normal,anomalous,0.58985054,0.7313559279639821
308-5411,8,normal,anomalous,0.67891,0.7313559279639821
308-5442,8,anomalous,normal,0.30752927,0.7313559279639821
229-5463,8,anomalous,normal,0.4847392,0.7313559279639821
308-5481,8,anomalous,normal,0.2486194,0.7313559279639821
2145-5517,8,anomalous,normal,0.42161173,0.7313559279639821
3501-5524,8,anomalous,normal,0.49310386,0.7313559279639821
3450-5551,8,anomalous,normal,0.47158527,0.7313559279639821
3241-5573,9,normal,anomalous,0.6445851,0.7740473986993496
2802-5573,9,normal,anomalous,0.6914729,0.7740473986993496
3903-5608,9,normal,anomalous,0.63538516,0.7740473986993496
2805-5608,9,normal,anomalous,0.58921134,0.7740473986993496
3532-5629,9,anomalous,normal,0.40525773,0.7740473986993496
3331-5629,9,normal,anomalous,0.7290979,0.7740473986993496
4157-5656,9,anomalous,normal,0.24439944,0.7740473986993496
3778-5657,9,anomalous,normal,0.48606184,0.7740473986993496
4755-5661,9,normal,anomalous,0.68325603,0.7740473986993496
3583-5669,9,normal,anomalous,0.6017916,0.7740473986993496
3262-5688,9,anomalous,normal,0.4733301,0.7740473986993496
4301-5704,9,normal,anomalous,0.5848266,0.7740473986993496
3883-5708,9,normal,anomalous,0.71105856,0.7740473986993496
3813-5706,9,normal,anomalous,0.59560025,0.7740473986993496
5678-5719,9,anomalous,normal,0.49160793,0.7740473986993496
870-5723,9,normal,anomalous,0.64531386,0.7740473986993496
3546-5722,9,anomalous,normal,0.4350689,0.7740473986993496
158-5716,9,normal,anomalous,0.74353516,0.7740473986993496
1189-5723,9,anomalous,normal,0.49728563,0.7740473986993496
3883-5728,9,anomalous,normal,0.3933459,0.7740473986993496
4463-5757,9,anomalous,normal,0.42730755,0.7740473986993496
3415-5757,9,normal,anomalous,0.63123626,0.7740473986993496
1409-5761,9,normal,anomalous,0.61903226,0.7740473986993496
251-5792,9,normal,anomalous,0.7418664,0.7740473986993496
4761-5794,9,anomalous,normal,0.4106262,0.7740473986993496
1335-5827,10,anomalous,normal,0.493528,0.7942733866933467
225-5860,10,anomalous,normal,0.47148207,0.7942733866933467
3161-5859,10,anomalous,normal,0.4705735,0.7942733866933467
2319-5926,10,anomalous,normal,0.45454204,0.7942733866933467
3507-5957,10,normal,anomalous,0.67093146,0.7942733866933467
2134-5971,10,normal,anomalous,0.6692743,0.7942733866933467
5223-5976,10,normal,anomalous,0.69042236,0.7942733866933467
2051-5989,10,normal,anomalous,0.6001365,0.7942733866933467
439-6002,10,normal,anomalous,0.7004039,0.7942733866933467
1252-6023,10,anomalous,normal,0.48700643,0.7942733866933467
805-6040,10,anomalous,normal,0.46435806,0.7942733866933467
6116-6117,11,normal,anomalous,0.6627103,0.804866125
27-6151,11,normal,anomalous,0.635291,0.804866125
731-6151,11,normal,anomalous,0.72854125,0.804866125
4641-6181,11,normal,anomalous,0.67474407,0.804866125
4837-6184,11,normal,anomalous,0.67212147,0.804866125
1714-6198,11,anomalous,normal,0.47905743,0.804866125
1469-6198,11,anomalous,normal,0.47156936,0.804866125
927-6206,11,anomalous,normal,0.48325005,0.804866125
4473-6240,11,normal,anomalous,0.71035916,0.804866125
5956-6241,11,anomalous,normal,0.48626053,0.804866125
504-6256,11,normal,anomalous,0.6646933,0.804866125
5513-6275,11,normal,anomalous,0.52137494,0.804866125
3659-6325,11,anomalous,normal,0.49064714,0.804866125
4100-6330,11,anomalous,normal,0.4736794,0.804866125
4482-6372,11,anomalous,normal,0.44272286,0.804866125
5433-6382,12,anomalous,normal,0.49229255,0.80553075
3404-6407,12,anomalous,normal,0.47301272,0.80553075
4408-6425,12,anomalous,normal,0.49765855,0.80553075
768-6429,12,normal,anomalous,0.6945979,0.80553075
1842-6436,12,normal,anomalous,0.71901214,0.80553075
6070-6431,12,anomalous,normal,0.4667831,0.80553075
713-6465,12,normal,anomalous,0.7346123,0.80553075
4862-6466,12,normal,anomalous,0.6778581,0.80553075
1639-6464,12,normal,anomalous,0.6839297,0.80553075
1780-6526,12,normal,anomalous,0.7136174,0.80553075
5661-6542,12,normal,anomalous,0.6375558,0.80553075
1603-6542,12,anomalous,normal,0.47791982,0.80553075
4368-6546,12,normal,anomalous,0.67008793,0.80553075
6420-6577,12,normal,anomalous,0.6837486,0.80553075
6547-6581,12,anomalous,normal,0.4514106,0.80553075
173-6598,12,anomalous,normal,0.38022646,0.80553075
5801-6609,12,anomalous,normal,0.47720674,0.80553075
4287-6607,12,anomalous,normal,0.46295738,0.80553075
3638-6607,12,anomalous,normal,0.4004642,0.80553075
3219-6607,12,normal,anomalous,0.5429818,0.80553075
4579-6607,12,anomalous,normal,0.3827187,0.80553075
4357-6615,13,anomalous,normal,0.4914915,0.801431
6415-6628,13,anomalous,normal,0.46036404,0.801431
5625-6624,13,anomalous,normal,0.40386415,0.801431
5244-6643,13,anomalous,normal,0.43584746,0.801431
5998-6688,13,normal,anomalous,0.66304374,0.801431
2183-6702,13,anomalous,normal,0.49692324,0.801431
3326-6690,13,normal,anomalous,0.60918266,0.801431
6701-6714,13,anomalous,normal,0.4722792,0.801431
4340-6716,13,anomalous,normal,0.48247197,0.801431
3725-6719,13,anomalous,normal,0.33034772,0.801431
5668-6741,13,normal,anomalous,0.691487,0.801431
5345-6741,13,anomalous,normal,0.47268072,0.801431
1549-6764,13,anomalous,normal,0.46152458,0.801431
6006-6767,13,normal,anomalous,0.5781257,0.801431
61-6773,13,normal,anomalous,0.61429334,0.801431
3090-6797,13,anomalous,normal,0.45545053,0.801431
4881-6786,13,anomalous,normal,0.46275485,0.801431
808-6785,13,anomalous,normal,0.49235427,0.801431
34-6818,13,anomalous,normal,0.44890034,0.801431
238-1812,1,anomalous,normal,0.4995869,0.79958675
276-1848,1,anomalous,normal,0.46069646,0.79958675
543-1947,1,anomalous,normal,0.4791324,0.79958675
173-1965,1,normal,anomalous,0.5435519,0.79958675
727-1982,1,anomalous,normal,0.44103587,0.79958675
537-1987,1,anomalous,normal,0.4982902,0.79958675
1658-1985,1,normal,anomalous,0.61696386,0.79958675
1290-1997,1,anomalous,normal,0.49641034,0.79958675
1372-2027,1,anomalous,normal,0.46867433,0.79958675
1237-2053,1,anomalous,normal,0.47630948,0.79958675
311-2087,1,anomalous,normal,0.49659136,0.79958675
1247-2176,1,anomalous,normal,0.46877256,0.79958675
1228-2204,1,normal,anomalous,0.6875704,0.79958675
1429-2237,1,anomalous,normal,0.460655,0.79958675
1226-2254,1,anomalous,normal,0.39432603,0.79958675
1696-2422,1,anomalous,normal,0.46144825,0.79958675
2162-2420,1,anomalous,normal,0.46748012,0.79958675
764-2509,1,anomalous,normal,0.49563438,0.79958675
1711-2522,1,anomalous,normal,0.32213476,0.79958675
246-2531,1,anomalous,normal,0.45002633,0.79958675
1248-2556,2,normal,anomalous,0.6679991,0.7642686249999999
2447-2576,2,anomalous,normal,0.4787682,0.7642686249999999
578-2582,2,anomalous,normal,0.49824995,0.7642686249999999
1048-2578,2,anomalous,normal,0.48895934,0.7642686249999999
1130-2606,2,anomalous,normal,0.4950315,0.7642686249999999
1183-2628,2,normal,anomalous,0.63552654,0.7642686249999999
444-2638,2,anomalous,normal,0.47803342,0.7642686249999999
654-2691,2,anomalous,normal,0.44527903,0.7642686249999999
2265-2815,2,anomalous,normal,0.48948935,0.7642686249999999
697-2823,2,anomalous,normal,0.44817653,0.7642686249999999
845-2875,2,normal,anomalous,0.63965744,0.7642686249999999
840-2906,2,normal,anomalous,0.7286348,0.7642686249999999
2393-2970,2,anomalous,normal,0.4672481,0.7642686249999999
1970-2977,2,anomalous,normal,0.49858168,0.7642686249999999
2091-2985,2,normal,anomalous,0.63762677,0.7642686249999999
1616-3051,2,anomalous,normal,0.48528513,0.7642686249999999
2256-3050,2,normal,anomalous,0.6256011,0.7642686249999999
1484-3082,2,anomalous,normal,0.46008947,0.7642686249999999
3046-3099,2,anomalous,normal,0.49846882,0.7642686249999999
261-3111,2,anomalous,normal,0.49337032,0.7642686249999999
443-3131,2,normal,anomalous,0.67477435,0.7642686249999999
910-3173,3,anomalous,normal,0.24826373,0.9086898449224613
2588-3182,3,anomalous,normal,0.19138946,0.9086898449224613
334-3183,3,anomalous,normal,0.46415898,0.9086898449224613
1225-3182,3,anomalous,normal,0.4447223,0.9086898449224613
1712-3182,3,anomalous,normal,0.07984974,0.9086898449224613
1561-3189,3,anomalous,normal,0.49507973,0.9086898449224613
1314-3192,3,normal,anomalous,0.6719258,0.9086898449224613
2851-3223,3,anomalous,normal,0.478938,0.9086898449224613
2529-3223,3,anomalous,normal,0.49430332,0.9086898449224613
1883-3246,3,anomalous,normal,0.14140831,0.9086898449224613
3162-3239,3,anomalous,normal,0.48123872,0.9086898449224613
20-3253,3,anomalous,normal,0.4384977,0.9086898449224613
3218-3261,3,anomalous,normal,0.45510453,0.9086898449224613
1195-3272,3,anomalous,normal,0.4996812,0.9086898449224613
1539-3283,3,anomalous,normal,0.40238836,0.9086898449224613
3259-3281,3,anomalous,normal,0.4261524,0.9086898449224613
3214-3281,3,anomalous,normal,0.09832741,0.9086898449224613
3176-3308,3,anomalous,normal,0.2641269,0.9086898449224613
1951-3309,3,anomalous,normal,0.4896161,0.9086898449224613
1610-3309,3,anomalous,normal,0.21158536,0.9086898449224613
665-3309,3,anomalous,normal,0.39304364,0.9086898449224613
600-3309,3,anomalous,normal,0.20410842,0.9086898449224613
1009-3319,3,anomalous,normal,0.3219123,0.9086898449224613
1187-3319,3,anomalous,normal,0.43373248,0.9086898449224613
2941-3319,3,anomalous,normal,0.2655825,0.9086898449224613
3077-3319,3,anomalous,normal,0.0846663,0.9086898449224613
684-3319,3,anomalous,normal,0.24434459,0.9086898449224613
406-3319,3,anomalous,normal,0.08524156,0.9086898449224613
1841-3319,3,anomalous,normal,0.087675035,0.9086898449224613
3256-3322,3,anomalous,normal,0.3516138,0.9086898449224613
3241-3325,3,anomalous,normal,0.3971688,0.9086898449224613
3326-3335,3,anomalous,normal,0.1571082,0.9086898449224613
3212-3331,3,anomalous,normal,0.3728707,0.9086898449224613
1539-3345,3,anomalous,normal,0.38656938,0.9086898449224613
31-3347,3,anomalous,normal,0.114676036,0.9086898449224613
2844-3345,3,anomalous,normal,0.27622172,0.9086898449224613
3191-3355,3,anomalous,normal,0.40664744,0.9086898449224613
3295-3370,3,anomalous,normal,0.39401695,0.9086898449224613
577-3381,3,normal,anomalous,0.7817093,0.9086898449224613
179-3386,3,anomalous,normal,0.4808517,0.9086898449224613
3306-3386,3,anomalous,normal,0.42373154,0.9086898449224613
3278-3392,3,anomalous,normal,0.41562948,0.9086898449224613
2881-3398,3,anomalous,normal,0.31486243,0.9086898449224613
494-3399,3,anomalous,normal,0.056979805,0.9086898449224613
3414-3484,3,anomalous,normal,0.23406523,0.9086898449224613
968-3415,3,anomalous,normal,0.34571236,0.9086898449224613
1416-3437,3,anomalous,normal,0.47746667,0.9086898449224613
3374-3442,3,anomalous,normal,0.27198732,0.9086898449224613
3274-3445,3,anomalous,normal,0.26477158,0.9086898449224613
1009-3452,3,anomalous,normal,0.18898527,0.9086898449224613
691-3458,3,anomalous,normal,0.1074705,0.9086898449224613
2140-3457,3,anomalous,normal,0.46557462,0.9086898449224613
968-3457,3,anomalous,normal,0.46414953,0.9086898449224613
2167-3458,3,anomalous,normal,0.20220354,0.9086898449224613
790-3457,3,anomalous,normal,0.086688526,0.9086898449224613
3281-3466,3,anomalous,normal,0.4573372,0.9086898449224613
3257-3468,3,anomalous,normal,0.071252815,0.9086898449224613
3257-3469,3,anomalous,normal,0.030302148,0.9086898449224613
408-3487,3,anomalous,normal,0.42006862,0.9086898449224613
2632-3491,3,anomalous,normal,0.20043157,0.9086898449224613
2251-3491,3,anomalous,normal,0.41702673,0.9086898449224613
3208-3507,3,anomalous,normal,0.20249942,0.9086898449224613
3291-3516,3,anomalous,normal,0.22859582,0.9086898449224613
3496-3519,3,anomalous,normal,0.14947173,0.9086898449224613
3331-3532,3,anomalous,normal,0.35683596,0.9086898449224613
3404-3530,3,anomalous,normal,0.29588455,0.9086898449224613
