edge_id,timestamp,old_state,new_state,score,auc
239-5171,7,anomalous,normal,0.14338069,0.7069241250000001
124-5169,7,anomalous,normal,0.18329723,0.7069241250000001
484-5169,7,anomalous,normal,0.07918722,0.7069241250000001
816-5169,7,anomalous,normal,0.09485999,0.7069241250000001
45-5168,7,anomalous,normal,0.09498228,0.7069241250000001
3540-5171,7,anomalous,normal,0.08210821,0.7069241250000001
1751-5163,7,anomalous,normal,0.12877001,0.7069241250000001
2890-5175,7,anomalous,normal,0.36696267,0.7069241250000001
1170-5182,7,anomalous,normal,0.14124388,0.7069241250000001
3806-5194,7,anomalous,normal,0.12398069,0.7069241250000001
616-5187,7,anomalous,normal,0.076353,0.7069241250000001
3815-5189,7,anomalous,normal,0.14212573,0.7069241250000001
2080-5202,7,anomalous,normal,0.26702783,0.7069241250000001
791-5205,7,normal,anomalous,0.69902956,0.7069241250000001
1769-5204,7,anomalous,normal,0.24831547,0.7069241250000001
767-5210,7,normal,anomalous,0.7768521,0.7069241250000001
2254-5206,7,anomalous,normal,0.07900508,0.7069241250000001
909-5220,7,anomalous,normal,0.067114495,0.7069241250000001
2424-5220,7,anomalous,normal,0.149547,0.7069241250000001
2929-5229,7,anomalous,normal,0.14340802,0.7069241250000001
3860-5233,7,anomalous,normal,0.10459371,0.7069241250000001
1138-5231,7,anomalous,normal,0.07232692,0.7069241250000001
4503-5237,7,anomalous,normal,0.1934981,0.7069241250000001
226-5233,7,anomalous,normal,0.080397986,0.7069241250000001
2133-5250,7,anomalous,normal,0.08009946,0.7069241250000001
1892-5250,7,anomalous,normal,0.06834379,0.7069241250000001
2508-5241,7,normal,anomalous,0.7996332,0.7069241250000001
4920-5254,7,anomalous,normal,0.07021722,0.7069241250000001
3291-5254,7,anomalous,normal,0.076132715,0.7069241250000001
4748-5266,7,anomalous,normal,0.07479621,0.7069241250000001
899-5273,7,anomalous,normal,0.09245252,0.7069241250000001
4761-5273,7,anomalous,normal,0.076541096,0.7069241250000001
4375-5274,8,normal,anomalous,0.604734,0.73556425
599-5274,8,anomalous,normal,0.090690784,0.73556425
954-5274,8,anomalous,normal,0.08177103,0.73556425
1791-5274,8,anomalous,normal,0.0904873,0.73556425
4463-5292,8,normal,anomalous,0.61203533,0.73556425
2820-5292,8,normal,anomalous,0.7387861,0.73556425
253-5291,8,anomalous,normal,0.07137529,0.73556425
4548-5286,8,normal,anomalous,0.54865223,0.73556425
2849-5286,8,anomalous,normal,0.07729408,0.73556425
4309-5286,8,normal,anomalous,0.6130149,0.73556425
4257-5297,8,normal,anomalous,0.73847073,0.73556425
4406-5297,8,normal,anomalous,0.77270347,0.73556425
220-5303,8,anomalous,normal,0.12658156,0.73556425
3010-5310,8,anomalous,normal,0.1369327,0.73556425
418-5312,8,normal,anomalous,0.8035561,0.73556425
1661-5310,8,anomalous,normal,0.1553909,0.73556425
4100-5310,8,normal,anomalous,0.64890695,0.73556425
5228-5314,8,anomalous,normal,0.08630183,0.73556425
4717-5313,8,normal,anomalous,0.77382725,0.73556425
3513-5317,8,normal,anomalous,0.65280944,0.73556425
132-5323,8,anomalous,normal,0.49752608,0.73556425
3509-5330,8,normal,anomalous,0.716816,0.73556425
4441-5333,8,normal,anomalous,0.7449906,0.73556425
4406-5342,8,normal,anomalous,0.66961384,0.73556425
3329-5346,8,normal,anomalous,0.7860343,0.73556425
4335-5345,8,normal,anomalous,0.64925,0.73556425
4645-5349,8,normal,anomalous,0.7243742,0.73556425
3256-5348,8,normal,anomalous,0.56921977,0.73556425
4298-5355,8,normal,anomalous,0.7370347,0.73556425
4596-5360,8,normal,anomalous,0.771089,0.73556425
4753-5356,8,normal,anomalous,0.6420916,0.73556425
599-5361,8,anomalous,normal,0.07204002,0.73556425
2259-5364,8,anomalous,normal,0.10166427,0.73556425
3421-5364,8,normal,anomalous,0.7423967,0.73556425
4092-5364,8,normal,anomalous,0.6734214,0.73556425
3470-5367,8,normal,anomalous,0.5317223,0.73556425
3802-5366,8,normal,anomalous,0.6568715,0.73556425
3776-5366,8,normal,anomalous,0.7283196,0.73556425
1854-5366,8,anomalous,normal,0.23820488,0.73556425
1811-5366,8,normal,anomalous,0.7610804,0.73556425
942-5375,8,anomalous,normal,0.073208064,0.73556425
4579-5377,8,normal,anomalous,0.711319,0.73556425
4729-5393,8,normal,anomalous,0.57960147,0.73556425
1694-5386,8,anomalous,normal,0.121225856,0.73556425
86-5397,8,normal,anomalous,0.7834039,0.73556425
2853-5402,8,anomalous,normal,0.22098145,0.73556425
3880-5405,8,normal,anomalous,0.6175482,0.73556425
1714-5407,8,anomalous,normal,0.06795863,0.73556425
4263-5406,8,normal,anomalous,0.7866622,0.73556425
281-5410,8,anomalous,normal,0.07150895,0.73556425
4217-5411,8,normal,anomalous,0.71464044,0.73556425
4960-5417,8,anomalous,normal,0.10259833,0.73556425
3142-5413,8,anomalous,normal,0.13955805,0.73556425
4492-5423,8,normal,anomalous,0.62609816,0.73556425
4309-5423,8,normal,anomalous,0.70423645,0.73556425
3870-5423,8,normal,anomalous,0.726716,0.73556425
325-5423,8,normal,anomalous,0.64866775,0.73556425
323-5423,8,normal,anomalous,0.518646,0.73556425
4637-5419,8,normal,anomalous,0.7114584,0.73556425
3815-5421,8,anomalous,normal,0.11452704,0.73556425
638-5431,8,normal,anomalous,0.69693464,0.73556425
308-5442,8,normal,anomalous,0.5207021,0.73556425
656-5443,8,normal,anomalous,0.7172067,0.73556425
2430-5453,8,normal,anomalous,0.67526275,0.73556425
3382-5455,8,normal,anomalous,0.6940066,0.73556425
3416-5459,8,anomalous,normal,0.100020505,0.73556425
126-5455,8,anomalous,normal,0.079035394,0.73556425
3600-5455,8,normal,anomalous,0.73520243,0.73556425
3924-5455,8,normal,anomalous,0.677326,0.73556425
3593-5455,8,normal,anomalous,0.6766057,0.73556425
884-5468,8,normal,anomalous,0.5013147,0.73556425
1298-5467,8,anomalous,normal,0.07203879,0.73556425
1391-5468,8,normal,anomalous,0.74370885,0.73556425
3534-5481,8,normal,anomalous,0.6440278,0.73556425
2627-5490,8,normal,anomalous,0.65290475,0.73556425
1343-5486,8,anomalous,normal,0.19609325,0.73556425
954-5488,8,anomalous,normal,0.10324667,0.73556425
3662-5486,8,anomalous,normal,0.08917874,0.73556425
1210-5494,8,anomalous,normal,0.17430988,0.73556425
4157-5492,8,normal,anomalous,0.62809026,0.73556425
1254-5494,8,anomalous,normal,0.13398208,0.73556425
4306-5509,8,normal,anomalous,0.7208826,0.73556425
4538-5504,8,normal,anomalous,0.70691097,0.73556425
3331-5504,8,normal,anomalous,0.6783023,0.73556425
3540-5509,8,normal,anomalous,0.6586861,0.73556425
3421-5509,8,normal,anomalous,0.7202756,0.73556425
1725-5502,8,anomalous,normal,0.07501117,0.73556425
646-5514,8,anomalous,normal,0.11217164,0.73556425
4395-5514,8,anomalous,normal,0.0923105,0.73556425
3348-5519,8,normal,anomalous,0.64026475,0.73556425
3516-5523,8,anomalous,normal,0.4628177,0.73556425
3668-5520,8,normal,anomalous,0.572754,0.73556425
3557-5525,8,normal,anomalous,0.68182343,0.73556425
3556-5525,8,anomalous,normal,0.07454441,0.73556425
1298-5534,8,anomalous,normal,0.13145249,0.73556425
2108-5538,8,anomalous,normal,0.10158596,0.73556425
1722-5543,8,anomalous,normal,0.10863716,0.73556425
3616-5554,8,normal,anomalous,0.7148377,0.73556425
3215-5554,8,normal,anomalous,0.62388,0.73556425
2891-5550,8,anomalous,normal,0.19772197,0.73556425
2929-5563,8,anomalous,normal,0.08074085,0.73556425
2988-5563,8,anomalous,normal,0.10121166,0.73556425
3665-5573,9,anomalous,normal,0.37150052,0.7677841249999999
3256-5577,9,anomalous,normal,0.06989621,0.7677841249999999
3299-5581,9,anomalous,normal,0.111733146,0.7677841249999999
2113-5581,9,normal,anomalous,0.69927114,0.7677841249999999
3040-5590,9,normal,anomalous,0.67636895,0.7677841249999999
2828-5588,9,anomalous,normal,0.46082613,0.7677841249999999
3759-5595,9,normal,anomalous,0.664704,0.7677841249999999
3208-5597,9,anomalous,normal,0.08891315,0.7677841249999999
4621-5597,9,anomalous,normal,0.07366182,0.7677841249999999
440-5602,9,normal,anomalous,0.68979,0.7677841249999999
1169-5602,9,normal,anomalous,0.7100395,0.7677841249999999
415-5606,9,normal,anomalous,0.72307783,0.7677841249999999
3669-5606,9,normal,anomalous,0.7518374,0.7677841249999999
4492-5613,9,normal,anomalous,0.5870764,0.7677841249999999
5045-5613,9,anomalous,normal,0.48140326,0.7677841249999999
3422-5613,9,normal,anomalous,0.61550194,0.7677841249999999
2652-5623,9,anomalous,normal,0.10303847,0.7677841249999999
5066-5621,9,normal,anomalous,0.73064405,0.7677841249999999
815-5629,9,normal,anomalous,0.65043545,0.7677841249999999
3532-5629,9,anomalous,normal,0.4821671,0.7677841249999999
52-5629,9,normal,anomalous,0.6854786,0.7677841249999999
3331-5629,9,normal,anomalous,0.51424134,0.7677841249999999
2914-5627,9,normal,anomalous,0.7031593,0.7677841249999999
4386-5632,9,normal,anomalous,0.5861495,0.7677841249999999
4022-5640,9,normal,anomalous,0.62322265,0.7677841249999999
4157-5656,9,normal,anomalous,0.5589282,0.7677841249999999
5504-5657,9,normal,anomalous,0.7396982,0.7677841249999999
2579-5654,9,anomalous,normal,0.15238011,0.7677841249999999
3583-5669,9,normal,anomalous,0.6150493,0.7677841249999999
2543-5670,9,anomalous,normal,0.06735181,0.7677841249999999
3753-5665,9,normal,anomalous,0.6970382,0.7677841249999999
3662-5673,9,anomalous,normal,0.13190073,0.7677841249999999
1822-5682,9,normal,anomalous,0.69773346,0.7677841249999999
336-5690,9,normal,anomalous,0.63540137,0.7677841249999999
4386-5696,9,normal,anomalous,0.5540332,0.7677841249999999
3924-5697,9,normal,anomalous,0.69022965,0.7677841249999999
3628-5693,9,anomalous,normal,0.4761812,0.7677841249999999
4175-5699,9,normal,anomalous,0.72180474,0.7677841249999999
1704-5695,9,normal,anomalous,0.74012077,0.7677841249999999
1611-5695,9,normal,anomalous,0.69772536,0.7677841249999999
3259-5697,9,normal,anomalous,0.69453895,0.7677841249999999
3097-5696,9,normal,anomalous,0.73306865,0.7677841249999999
3883-5708,9,normal,anomalous,0.6367634,0.7677841249999999
3813-5706,9,anomalous,normal,0.48338115,0.7677841249999999
281-5712,9,normal,anomalous,0.72251916,0.7677841249999999
4060-5723,9,normal,anomalous,0.74151736,0.7677841249999999
4472-5715,9,anomalous,normal,0.40264323,0.7677841249999999
3346-5729,9,anomalous,normal,0.11248661,0.7677841249999999
4596-5729,9,normal,anomalous,0.71336716,0.7677841249999999
616-5730,9,normal,anomalous,0.7174773,0.7677841249999999
2772-5725,9,anomalous,normal,0.075599715,0.7677841249999999
3883-5728,9,anomalous,normal,0.3509058,0.7677841249999999
3662-5728,9,normal,anomalous,0.6362349,0.7677841249999999
4497-5737,9,normal,anomalous,0.72382027,0.7677841249999999
3340-5741,9,normal,anomalous,0.7520198,0.7677841249999999
3291-5749,9,normal,anomalous,0.61119455,0.7677841249999999
3583-5740,9,normal,anomalous,0.5524114,0.7677841249999999
5617-5741,9,normal,anomalous,0.6300724,0.7677841249999999
4311-5742,9,anomalous,normal,0.09062616,0.7677841249999999
5370-5742,9,normal,anomalous,0.6851952,0.7677841249999999
3415-5757,9,normal,anomalous,0.69390583,0.7677841249999999
124-5753,9,normal,anomalous,0.6670312,0.7677841249999999
5698-5756,9,normal,anomalous,0.7088181,0.7677841249999999
353-5761,9,normal,anomalous,0.53288716,0.7677841249999999
268-5770,9,normal,anomalous,0.6576086,0.7677841249999999
3963-5770,9,normal,anomalous,0.70211154,0.7677841249999999
260-5769,9,anomalous,normal,0.08407857,0.7677841249999999
5717-5781,9,normal,anomalous,0.7551729,0.7677841249999999
5002-5783,9,anomalous,normal,0.49907106,0.7677841249999999
2940-5783,9,anomalous,normal,0.08549075,0.7677841249999999
1854-5789,9,anomalous,normal,0.29569143,0.7677841249999999
4217-5791,9,normal,anomalous,0.5449855,0.7677841249999999
4859-5798,9,normal,anomalous,0.7279356,0.7677841249999999
4340-5798,9,normal,anomalous,0.7976476,0.7677841249999999
3823-5798,9,anomalous,normal,0.12263618,0.7677841249999999
4759-5799,9,anomalous,normal,0.07270531,0.7677841249999999
3478-5827,10,normal,anomalous,0.7271483,0.7559107411116675
3241-5831,10,anomalous,normal,0.17799067,0.7559107411116675
3878-5831,10,anomalous,normal,0.10068591,0.7559107411116675
3651-5831,10,normal,anomalous,0.6409852,0.7559107411116675
186-5837,10,normal,anomalous,0.7765104,0.7559107411116675
4163-5837,10,normal,anomalous,0.75219625,0.7559107411116675
5281-5848,10,normal,anomalous,0.7775229,0.7559107411116675
5237-5859,10,anomalous,normal,0.47367778,0.7559107411116675
5129-5860,10,normal,anomalous,0.78783655,0.7559107411116675
517-5875,10,normal,anomalous,0.73942214,0.7559107411116675
3684-5873,10,anomalous,normal,0.16603233,0.7559107411116675
4692-5868,10,normal,anomalous,0.5308116,0.7559107411116675
4045-5879,10,anomalous,normal,0.07168515,0.7559107411116675
510-5880,10,normal,anomalous,0.75067705,0.7559107411116675
5750-5892,10,normal,anomalous,0.7552189,0.7559107411116675
113-5894,10,normal,anomalous,0.65792394,0.7559107411116675
1269-5901,10,normal,anomalous,0.8230345,0.7559107411116675
4141-5897,10,normal,anomalous,0.7028829,0.7559107411116675
3972-5900,10,normal,anomalous,0.7061551,0.7559107411116675
1235-5914,10,normal,anomalous,0.72257316,0.7559107411116675
5517-5920,10,normal,anomalous,0.68252665,0.7559107411116675
989-5928,10,anomalous,normal,0.07109936,0.7559107411116675
1308-5944,10,normal,anomalous,0.6963002,0.7559107411116675
4503-5948,10,normal,anomalous,0.7126199,0.7559107411116675
1529-5956,10,normal,anomalous,0.7396334,0.7559107411116675
4572-5957,10,normal,anomalous,0.64115286,0.7559107411116675
1598-5957,10,normal,anomalous,0.74316806,0.7559107411116675
2622-5961,10,normal,anomalous,0.71575433,0.7559107411116675
4489-5968,10,normal,anomalous,0.63103,0.7559107411116675
659-5966,10,normal,anomalous,0.62544686,0.7559107411116675
733-5966,10,normal,anomalous,0.707037,0.7559107411116675
2567-5975,10,normal,anomalous,0.67185485,0.7559107411116675
5673-5980,10,normal,anomalous,0.74398965,0.7559107411116675
3903-5980,10,anomalous,normal,0.088324726,0.7559107411116675
2805-5980,10,anomalous,normal,0.0872064,0.7559107411116675
727-5990,10,normal,anomalous,0.731339,0.7559107411116675
2341-5987,10,normal,anomalous,0.6574012,0.7559107411116675
3451-5996,10,normal,anomalous,0.70019525,0.7559107411116675
3821-5989,10,normal,anomalous,0.67816085,0.7559107411116675
1738-6000,10,normal,anomalous,0.6601313,0.7559107411116675
1195-6007,10,normal,anomalous,0.7526429,0.7559107411116675
5223-6014,10,normal,anomalous,0.7063514,0.7559107411116675
1630-6006,10,anomalous,normal,0.075540654,0.7559107411116675
4463-6024,10,normal,anomalous,0.6511845,0.7559107411116675
3504-6041,10,normal,anomalous,0.7624635,0.7559107411116675
2628-6042,10,normal,anomalous,0.60334486,0.7559107411116675
3056-6039,10,normal,anomalous,0.7329664,0.7559107411116675
4142-6047,10,normal,anomalous,0.65910876,0.7559107411116675
2183-6050,10,normal,anomalous,0.7063602,0.7559107411116675
3129-6056,10,normal,anomalous,0.748552,0.7559107411116675
2441-6056,10,normal,anomalous,0.70376474,0.7559107411116675
1991-6059,10,normal,anomalous,0.7414092,0.7559107411116675
2472-6067,10,normal,anomalous,0.75002867,0.7559107411116675
2388-6064,10,normal,anomalous,0.6183573,0.7559107411116675
244-6067,10,normal,anomalous,0.79789275,0.7559107411116675
470-6087,10,normal,anomalous,0.7038168,0.7559107411116675
784-6088,10,normal,anomalous,0.7574267,0.7559107411116675
1197-6083,10,normal,anomalous,0.77841717,0.7559107411116675
2446-6091,10,normal,anomalous,0.7658758,0.7559107411116675
3386-6104,10,normal,anomalous,0.69366056,0.7559107411116675
5123-6111,11,normal,anomalous,0.6650329,0.7435899199599799
2419-6115,11,normal,anomalous,0.76733583,0.7435899199599799
2626-6122,11,normal,anomalous,0.70116776,0.7435899199599799
3759-6127,11,normal,anomalous,0.69398993,0.7435899199599799
3992-6131,11,normal,anomalous,0.6627547,0.7435899199599799
4956-6137,11,normal,anomalous,0.645236,0.7435899199599799
4936-6138,11,normal,anomalous,0.64277357,0.7435899199599799
2445-6138,11,normal,anomalous,0.7326218,0.7435899199599799
3534-6141,11,anomalous,normal,0.06444848,0.7435899199599799
435-6151,11,normal,anomalous,0.67973167,0.7435899199599799
4446-6146,11,normal,anomalous,0.65461516,0.7435899199599799
6129-6155,11,anomalous,normal,0.41713336,0.7435899199599799
6151-6158,11,normal,anomalous,0.70693517,0.7435899199599799
2374-6152,11,anomalous,normal,0.49612305,0.7435899199599799
382-6156,11,normal,anomalous,0.6218705,0.7435899199599799
3415-6155,11,normal,anomalous,0.7173937,0.7435899199599799
4054-6156,11,normal,anomalous,0.63652456,0.7435899199599799
4591-6159,11,normal,anomalous,0.66002357,0.7435899199599799
2988-6167,11,normal,anomalous,0.6903477,0.7435899199599799
6172-9533,11,anomalous,normal,0.45173004,0.7435899199599799
1362-6181,11,normal,anomalous,0.6526058,0.7435899199599799
5367-6175,11,normal,anomalous,0.7172681,0.7435899199599799
989-6181,11,normal,anomalous,0.60886455,0.7435899199599799
5105-6183,11,normal,anomalous,0.6610219,0.7435899199599799
5050-6183,11,normal,anomalous,0.63030136,0.7435899199599799
1886-6198,11,normal,anomalous,0.6293606,0.7435899199599799
1714-6198,11,normal,anomalous,0.6151291,0.7435899199599799
4020-6198,11,normal,anomalous,0.7010487,0.7435899199599799
299-6196,11,normal,anomalous,0.69600046,0.7435899199599799
1288-6195,11,normal,anomalous,0.6985791,0.7435899199599799
492-6195,11,normal,anomalous,0.68886006,0.7435899199599799
753-6201,11,normal,anomalous,0.6525074,0.7435899199599799
4301-6210,11,anomalous,normal,0.07062635,0.7435899199599799
4703-6210,11,normal,anomalous,0.6775836,0.7435899199599799
4715-6210,11,normal,anomalous,0.5502653,0.7435899199599799
6062-6214,11,anomalous,normal,0.14075756,0.7435899199599799
3078-6213,11,normal,anomalous,0.68453556,0.7435899199599799
2338-6213,11,normal,anomalous,0.65792394,0.7435899199599799
5532-6219,11,normal,anomalous,0.69709,0.7435899199599799
5960-6221,11,normal,anomalous,0.7733206,0.7435899199599799
5586-6221,11,anomalous,normal,0.09347311,0.7435899199599799
5038-6221,11,normal,anomalous,0.7454325,0.7435899199599799
5039-6230,11,normal,anomalous,0.6756302,0.7435899199599799
5655-6227,11,normal,anomalous,0.64377725,0.7435899199599799
2940-6235,11,anomalous,normal,0.09893957,0.7435899199599799
1450-6239,11,normal,anomalous,0.7376961,0.7435899199599799
5177-6240,11,normal,anomalous,0.6327987,0.7435899199599799
5956-6241,11,normal,anomalous,0.72178346,0.7435899199599799
2921-6238,11,normal,anomalous,0.64254886,0.7435899199599799
1450-6238,11,normal,anomalous,0.65124106,0.7435899199599799
5132-6259,11,normal,anomalous,0.73394537,0.7435899199599799
3844-6255,11,normal,anomalous,0.71205014,0.7435899199599799
5277-6265,11,normal,anomalous,0.7351279,0.7435899199599799
3256-6267,11,normal,anomalous,0.6785659,0.7435899199599799
2256-6267,11,anomalous,normal,0.46409303,0.7435899199599799
4753-6263,11,normal,anomalous,0.78143895,0.7435899199599799
6111-6268,11,normal,anomalous,0.707062,0.7435899199599799
5157-6268,11,normal,anomalous,0.6721805,0.7435899199599799
1916-6277,11,normal,anomalous,0.72337234,0.7435899199599799
4638-6277,11,normal,anomalous,0.5219506,0.7435899199599799
2388-6272,11,normal,anomalous,0.6405202,0.7435899199599799
6136-6276,11,normal,anomalous,0.6663226,0.7435899199599799
1725-6279,11,anomalous,normal,0.09725484,0.7435899199599799
4858-6283,11,normal,anomalous,0.55202025,0.7435899199599799
6210-6289,11,normal,anomalous,0.7219353,0.7435899199599799
250-6288,11,normal,anomalous,0.6752544,0.7435899199599799
5953-6289,11,normal,anomalous,0.72596115,0.7435899199599799
2892-6301,11,normal,anomalous,0.7309504,0.7435899199599799
351-6303,11,normal,anomalous,0.6710535,0.7435899199599799
1599-6311,11,normal,anomalous,0.6896567,0.7435899199599799
808-6294,11,normal,anomalous,0.6889667,0.7435899199599799
4736-6325,11,normal,anomalous,0.74823904,0.7435899199599799
5310-6330,11,normal,anomalous,0.7007751,0.7435899199599799
1780-6327,11,anomalous,normal,0.067942776,0.7435899199599799
1831-6329,11,normal,anomalous,0.65029836,0.7435899199599799
223-6319,11,anomalous,normal,0.49721968,0.7435899199599799
6162-6323,11,normal,anomalous,0.6353357,0.7435899199599799
6296-6328,11,normal,anomalous,0.63461244,0.7435899199599799
3768-6332,11,normal,anomalous,0.6265758,0.7435899199599799
5500-6338,11,normal,anomalous,0.57356644,0.7435899199599799
4779-6334,11,normal,anomalous,0.6229183,0.7435899199599799
3381-6337,11,anomalous,normal,0.43646103,0.7435899199599799
3699-6336,11,normal,anomalous,0.70798355,0.7435899199599799
6234-6344,11,normal,anomalous,0.6583549,0.7435899199599799
1074-6346,11,normal,anomalous,0.7311701,0.7435899199599799
1591-6348,11,normal,anomalous,0.6375209,0.7435899199599799
4355-6347,11,normal,anomalous,0.68845546,0.7435899199599799
2803-6348,11,normal,anomalous,0.7271855,0.7435899199599799
2915-6342,11,normal,anomalous,0.7260274,0.7435899199599799
6328-6353,11,normal,anomalous,0.65347964,0.7435899199599799
2765-6356,11,normal,anomalous,0.69276583,0.7435899199599799
5508-6349,11,normal,anomalous,0.7376702,0.7435899199599799
2763-6357,11,normal,anomalous,0.65468395,0.7435899199599799
5457-6357,11,normal,anomalous,0.6149904,0.7435899199599799
5513-6372,11,normal,anomalous,0.54421514,0.7435899199599799
6328-6367,11,normal,anomalous,0.6780787,0.7435899199599799
897-6361,12,normal,anomalous,0.6203058,0.759257
5410-6371,12,normal,anomalous,0.6811907,0.759257
3338-6361,12,normal,anomalous,0.67828757,0.759257
3540-6368,12,anomalous,normal,0.20301649,0.759257
1624-6375,12,normal,anomalous,0.7011268,0.759257
112-6374,12,normal,anomalous,0.7624745,0.759257
402-6374,12,normal,anomalous,0.6012625,0.759257
6020-6378,12,normal,anomalous,0.72529244,0.759257
1888-6377,12,anomalous,normal,0.07383953,0.759257
2528-6379,12,normal,anomalous,0.78355455,0.759257
2672-6388,12,normal,anomalous,0.78178865,0.759257
6282-6384,12,anomalous,normal,0.3745541,0.759257
4673-6386,12,normal,anomalous,0.709951,0.759257
3541-6387,12,normal,anomalous,0.6965174,0.759257
1124-6391,12,normal,anomalous,0.6348514,0.759257
5136-6394,12,anomalous,normal,0.27644724,0.759257
5868-6402,12,normal,anomalous,0.6930236,0.759257
5000-6406,12,normal,anomalous,0.672622,0.759257
3280-6402,12,normal,anomalous,0.63431835,0.759257
5437-6409,12,normal,anomalous,0.7712829,0.759257
5796-6423,12,normal,anomalous,0.7307295,0.759257
5532-6442,12,normal,anomalous,0.69788855,0.759257
4499-6443,12,normal,anomalous,0.7117078,0.759257
1791-6443,12,normal,anomalous,0.6940022,0.759257
3626-6449,12,normal,anomalous,0.73386407,0.759257
2579-6454,12,normal,anomalous,0.61083746,0.759257
5859-6458,12,normal,anomalous,0.61380607,0.759257
2262-6455,12,normal,anomalous,0.6020654,0.759257
5542-6459,12,normal,anomalous,0.6226381,0.759257
4503-6459,12,normal,anomalous,0.65640736,0.759257
954-6458,12,normal,anomalous,0.7382765,0.759257
478-6469,12,normal,anomalous,0.7711395,0.759257
1197-6469,12,normal,anomalous,0.73343295,0.759257
6002-6467,12,normal,anomalous,0.5216282,0.759257
4357-6469,12,anomalous,normal,0.4833964,0.759257
3603-6475,12,normal,anomalous,0.5225833,0.759257
5964-6478,12,anomalous,normal,0.47893643,0.759257
402-6480,12,normal,anomalous,0.7708289,0.759257
722-6483,12,normal,anomalous,0.7586812,0.759257
1071-6488,12,normal,anomalous,0.5365198,0.759257
5517-6483,12,normal,anomalous,0.6914932,0.759257
6358-6485,12,normal,anomalous,0.6692878,0.759257
82-6484,12,normal,anomalous,0.732932,0.759257
1720-6483,12,normal,anomalous,0.68840814,0.759257
1111-6491,12,anomalous,normal,0.48027807,0.759257
6257-6501,12,normal,anomalous,0.72595567,0.759257
1720-6497,12,normal,anomalous,0.5547702,0.759257
3478-6500,12,normal,anomalous,0.68118685,0.759257
5259-6500,12,normal,anomalous,0.6195437,0.759257
1009-6503,12,normal,anomalous,0.67721564,0.759257
5451-6513,12,normal,anomalous,0.6681937,0.759257
3725-6512,12,normal,anomalous,0.70216596,0.759257
2453-6516,12,anomalous,normal,0.08673188,0.759257
3613-6509,12,normal,anomalous,0.714255,0.759257
1217-6525,12,normal,anomalous,0.7114223,0.759257
268-6523,12,anomalous,normal,0.06789727,0.759257
4789-6527,12,normal,anomalous,0.7624267,0.759257
3252-6531,12,normal,anomalous,0.56875646,0.759257
5335-6529,12,normal,anomalous,0.54898095,0.759257
3774-6534,12,normal,anomalous,0.6331334,0.759257
1226-6534,12,normal,anomalous,0.5589548,0.759257
3587-6540,12,normal,anomalous,0.60318506,0.759257
309-6544,12,normal,anomalous,0.7405158,0.759257
5482-6545,12,normal,anomalous,0.6332035,0.759257
4496-6552,12,normal,anomalous,0.67758596,0.759257
6463-6564,12,anomalous,normal,0.4910054,0.759257
6451-6566,12,normal,anomalous,0.632856,0.759257
6109-6566,12,normal,anomalous,0.70307326,0.759257
2513-6579,12,normal,anomalous,0.6015319,0.759257
2054-6574,12,normal,anomalous,0.7181894,0.759257
4902-6591,12,normal,anomalous,0.67684734,0.759257
3704-6590,12,normal,anomalous,0.6953148,0.759257
1290-6593,12,normal,anomalous,0.5889772,0.759257
6598-6604,12,anomalous,normal,0.48758698,0.759257
250-6606,12,anomalous,normal,0.08054484,0.759257
4582-6611,12,normal,anomalous,0.6890985,0.759257
3638-6607,12,normal,anomalous,0.52673054,0.759257
865-6607,12,anomalous,normal,0.47078958,0.759257
6519-6614,12,normal,anomalous,0.7144536,0.759257
4579-6607,12,normal,anomalous,0.5573357,0.759257
2701-6620,13,anomalous,normal,0.074754685,0.77230425
1376-6620,13,normal,anomalous,0.71528745,0.77230425
5548-6617,13,normal,anomalous,0.62514454,0.77230425
2849-6615,13,anomalous,normal,0.47796366,0.77230425
5310-6615,13,normal,anomalous,0.7284226,0.77230425
1704-6625,13,normal,anomalous,0.7334091,0.77230425
625-6625,13,normal,anomalous,0.6090952,0.77230425
6386-6621,13,normal,anomalous,0.664596,0.77230425
4775-6615,13,normal,anomalous,0.8036883,0.77230425
4538-6620,13,normal,anomalous,0.717582,0.77230425
3164-6634,13,normal,anomalous,0.6469886,0.77230425
5231-6638,13,normal,anomalous,0.5887237,0.77230425
4837-6639,13,normal,anomalous,0.58495086,0.77230425
1560-6639,13,normal,anomalous,0.6591621,0.77230425
2430-6639,13,normal,anomalous,0.7266548,0.77230425
2226-6638,13,normal,anomalous,0.58616936,0.77230425
272-6650,13,anomalous,normal,0.43872082,0.77230425
1020-6650,13,normal,anomalous,0.6912978,0.77230425
983-6649,13,anomalous,normal,0.49396324,0.77230425
6521-6674,13,normal,anomalous,0.66699725,0.77230425
46-6673,13,anomalous,normal,0.48693892,0.77230425
5701-6675,13,normal,anomalous,0.77240217,0.77230425
5762-6685,13,normal,anomalous,0.6950239,0.77230425
5175-6688,13,anomalous,normal,0.16953011,0.77230425
3480-6695,13,normal,anomalous,0.7313759,0.77230425
2183-6692,13,normal,anomalous,0.60587543,0.77230425
4377-6690,13,normal,anomalous,0.6521711,0.77230425
6427-6690,13,normal,anomalous,0.5969954,0.77230425
81-6705,13,normal,anomalous,0.6452968,0.77230425
6169-6709,13,normal,anomalous,0.5064502,0.77230425
888-6701,13,normal,anomalous,0.6823143,0.77230425
